DokID,KdIDDokumendiLiik,DokNumber,DokSeeria,DokValjaantudKpv,DokKehtivKuniKpv,DokKehtetuAlatesKpv,AsIDValjaandjaAsutus,KaIDKanne,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,KdIDDokumendiStaatus,DokIDVanem,DokKehtivAlates,KdIDRiik,DokAsutuseTekst,AsIDHaldaja,DokMarkus,DokValjastajaIsikukood,DokValjastajaNimi,MKaID,DokSkaneeritud,AsIDAsutusTellija,LRProtseduurKirjeldus,DokSalastatud,KdIDDokAlguseAlus,AsID
16269,564,KODAKONDSUS-0003170,S-280,1955-05-30 00:00:00.000000,,,12,,269.0,1955-04-17,97.0,1961-02-12 00:00:00.000000,,549,,1955-05-30 00:00:00.000000,,,14,,,,,,,,,,14
16270,564,KODAKONDSUS-0003171,S-354,2000-05-21 00:00:00.000000,,,28,,64.0,1952-05-14,51.0,1997-02-24 00:00:00.000000,,549,,2000-05-21 00:00:00.000000,,,27,,,,,,,,,,28
16271,564,KODAKONDSUS-0003172,S-632,2022-01-03 19:46:15.045953,,,40,,32.0,1972-11-27,311.0,2000-01-09 00:00:00.000000,,549,,2022-01-03 19:46:15.045953,,,18,,,,,,,,,,18
16272,564,KODAKONDSUS-0003173,S-907,2014-02-04 00:00:00.000000,,,25,,167.0,1992-12-17,61.0,1995-02-12 00:00:00.000000,,549,,2014-02-04 00:00:00.000000,,,33,,,,,,,,,,20
16273,564,KODAKONDSUS-0003174,S-625,2018-12-08 19:46:15.045953,2019-11-30 19:46:15.045953,2019-11-30 19:46:15.045953,43,,292.0,2000-07-10,124.0,2019-11-30 19:46:15.045953,,550,,2018-12-08 19:46:15.045953,,,4,,,,,,,,,,45
16274,564,KODAKONDSUS-0003175,S-113,2020-04-05 00:00:00.000000,,,27,,313.0,2007-06-21,277.0,2009-03-12 00:00:00.000000,,549,,2020-04-05 00:00:00.000000,,,28,,,,,,,,,,22
16275,564,KODAKONDSUS-0003176,S-681,1996-05-19 00:00:00.000000,,,41,,23.0,1957-07-10,292.0,1961-11-25 00:00:00.000000,,549,,1996-05-19 00:00:00.000000,,,43,,,,,,,,,,45
16276,564,KODAKONDSUS-0003177,S-762,2014-11-23 00:00:00.000000,2017-07-17 00:00:00,2017-07-17 00:00:00,16,,100.0,1978-10-01,23.0,2017-07-17 00:00:00.000000,,550,,2014-11-23 00:00:00.000000,,,13,,,,,,,,,,46
16277,564,KODAKONDSUS-0003178,S-203,2009-06-12 19:46:15.045953,,,50,,94.0,1997-09-30,258.0,2022-03-22 00:00:00.000000,,549,,2009-06-12 19:46:15.045953,,,46,,,,,,,,,,16
16278,564,KODAKONDSUS-0003179,S-920,1955-04-22 00:00:00.000000,,,46,,161.0,1951-08-27,30.0,1980-12-18 00:00:00.000000,,549,,1982-08-03 00:00:00.000000,,,44,,,,,,,,,,13
16279,564,KODAKONDSUS-0003180,S-493,1969-06-21 00:00:00.000000,,,42,,80.0,1957-10-10,217.0,1989-01-29 00:00:00.000000,,549,,2011-06-05 00:00:00.000000,,,35,,,,,,,,,,28
16280,564,KODAKONDSUS-0003181,S-480,1979-12-08 00:00:00.000000,,,2,,121.0,1967-09-25,227.0,1978-07-29 00:00:00.000000,,549,,1979-12-08 00:00:00.000000,,,34,,,,,,,,,,46
16281,564,KODAKONDSUS-0003182,S-753,1964-06-12 00:00:00.000000,,,43,,127.0,1951-08-08,280.0,1988-12-16 00:00:00.000000,,549,,1964-06-12 00:00:00.000000,,,13,,,,,,,,,,18
16282,564,KODAKONDSUS-0003183,S-593,2017-08-08 00:00:00.000000,,,40,,240.0,1985-03-25,265.0,1997-09-27 00:00:00.000000,,549,,2017-08-08 00:00:00.000000,,,22,,,,,,,,,,6
16283,564,KODAKONDSUS-0003184,S-574,2016-06-05 00:00:00.000000,,,11,,12.0,1965-11-22,300.0,2002-10-23 00:00:00.000000,,549,,2014-03-11 00:00:00.000000,,,20,,,,,,,,,,24
16284,564,KODAKONDSUS-0003185,S-785,2024-04-20 00:00:00.000000,,,27,,162.0,1961-01-17,98.0,1968-04-05 00:00:00.000000,,549,,2024-04-20 00:00:00.000000,,,25,,,,,,,,,,24
16285,564,KODAKONDSUS-0003186,S-599,2023-08-14 19:46:15.045953,2024-05-14 19:46:15.045953,2024-05-14 19:46:15.045953,27,,189.0,1981-06-25,88.0,2024-05-14 19:46:15.045953,,550,,2023-08-14 19:46:15.045953,,,4,,,,,,,,,,1
16286,564,KODAKONDSUS-0003187,S-550,2016-07-29 00:00:00.000000,,,18,,211.0,1980-10-07,25.0,2009-10-04 00:00:00.000000,,549,,2022-08-24 19:46:15.045953,,,31,,,,,,,,,,44
16287,564,KODAKONDSUS-0003188,S-362,2014-12-09 19:46:15.045953,,,35,,33.0,1984-07-14,185.0,1996-03-08 00:00:00.000000,,549,,2014-12-09 19:46:15.045953,,,3,,,,,,,,,,44
16288,564,KODAKONDSUS-0003189,S-566,2025-03-29 19:46:15.045953,,,12,,311.0,1979-02-05,60.0,2021-02-02 00:00:00.000000,,549,,2025-03-29 19:46:15.045953,,,42,,,,,,,,,,10
16289,564,KODAKONDSUS-0003190,S-470,1958-01-03 00:00:00.000000,,,10,,75.0,1951-05-28,30.0,2010-02-03 00:00:00.000000,,549,,1958-01-03 00:00:00.000000,,,24,,,,,,,,,,45
16290,564,KODAKONDSUS-0003191,S-637,2011-08-12 00:00:00.000000,,,2,,59.0,1996-10-05,3.0,2017-04-21 00:00:00.000000,,549,,2011-08-12 00:00:00.000000,,,10,,,,,,,,,,20
16291,564,KODAKONDSUS-0003192,S-748,2000-03-23 00:00:00.000000,,,28,,41.0,1958-12-26,128.0,2017-12-11 00:00:00.000000,,549,,2000-03-23 00:00:00.000000,,,19,,,,,,,,,,46
16292,564,KODAKONDSUS-0003193,S-158,1982-02-09 00:00:00.000000,,,30,,59.0,1977-03-19,38.0,1980-03-24 00:00:00.000000,,549,,1982-02-09 00:00:00.000000,,,43,,,,,,,,,,20
16293,564,KODAKONDSUS-0003194,S-575,1996-09-08 00:00:00.000000,2022-01-26 00:00:00,2023-10-21 00:00:00,24,,81.0,1971-01-05,118.0,2023-10-21 00:00:00.000000,,550,,1996-09-08 00:00:00.000000,,,3,,,,,,,,,,19
16294,564,KODAKONDSUS-0003195,S-128,2008-08-25 00:00:00.000000,2009-07-15 00:00:00,2010-10-21 00:00:00,34,,207.0,1966-08-17,66.0,2010-10-21 00:00:00.000000,,550,,2008-08-25 00:00:00.000000,,,22,,,,,,,,,,36
16295,564,KODAKONDSUS-0003196,S-350,1977-09-13 00:00:00.000000,,,37,,30.0,1953-02-05,269.0,1957-07-09 00:00:00.000000,,549,,1977-09-13 00:00:00.000000,,,26,,,,,,,,,,19
16296,564,KODAKONDSUS-0003197,S-721,2012-01-10 00:00:00.000000,2021-01-13 00:00:00,2021-01-13 00:00:00,29,,64.0,1989-05-10,28.0,2021-01-13 00:00:00.000000,,550,,2003-02-14 00:00:00.000000,,,16,,,,,,,,,,28
16297,564,KODAKONDSUS-0003198,S-585,2010-12-24 00:00:00.000000,,,27,,108.0,1986-03-26,292.0,1998-02-18 00:00:00.000000,,549,,2010-12-24 00:00:00.000000,,,32,,,,,,,,,,31
16298,564,KODAKONDSUS-0003199,S-561,1975-08-02 00:00:00.000000,2000-12-04 00:00:00,2000-12-04 00:00:00,16,,225.0,1962-05-25,137.0,2000-12-04 00:00:00.000000,,550,,1964-04-03 00:00:00.000000,,,12,,,,,,,,,,14
16299,564,KODAKONDSUS-0003200,S-220,2015-01-02 19:46:15.045953,,,21,,25.0,2011-05-03,171.0,2022-07-26 00:00:00.000000,,549,,2015-01-02 19:46:15.045953,,,30,,,,,,,,,,7
16300,564,KODAKONDSUS-0003201,S-144,2015-12-04 00:00:00.000000,,,13,,88.0,1993-02-20,253.0,2009-03-29 00:00:00.000000,,549,,2003-09-06 00:00:00.000000,,,32,,,,,,,,,,42
16301,564,KODAKONDSUS-0003202,S-287,2022-08-04 19:46:15.045953,,,17,,121.0,2009-02-01,323.0,2014-01-21 00:00:00.000000,,549,,2022-08-04 19:46:15.045953,,,17,,,,,,,,,,46
16302,564,KODAKONDSUS-0003203,S-416,2025-04-28 19:46:15.045953,2025-04-28 19:46:15.045953,2025-04-28 19:46:15.045953,45,,16.0,2003-01-16,189.0,2025-04-28 19:46:15.045953,,550,,2025-04-28 19:46:15.045953,,,13,,,,,,,,,,36
16303,564,KODAKONDSUS-0003204,S-810,1958-02-21 00:00:00.000000,,,40,,16.0,1952-06-09,88.0,1980-03-22 00:00:00.000000,,549,,1958-02-21 00:00:00.000000,,,37,,,,,,,,,,36
16304,564,KODAKONDSUS-0003205,S-665,2005-09-22 19:46:15.045953,2010-09-12 19:46:15.045953,2010-09-12 19:46:15.045953,45,,222.0,1960-08-08,180.0,2010-09-12 19:46:15.045953,,550,,2005-09-22 19:46:15.045953,,,37,,,,,,,,,,39
16305,564,KODAKONDSUS-0003206,S-980,1967-10-24 00:00:00.000000,,,35,,227.0,1959-09-07,144.0,1999-08-10 00:00:00.000000,,549,,1967-10-24 00:00:00.000000,,,40,,,,,,,,,,13
16306,564,KODAKONDSUS-0003207,S-940,2022-04-22 00:00:00.000000,2012-08-21 00:00:00,2012-08-21 00:00:00,3,,161.0,1960-06-06,243.0,2012-08-21 00:00:00.000000,,550,,1969-12-22 00:00:00.000000,,,8,,,,,,,,,,13
16307,564,KODAKONDSUS-0003208,S-234,2023-11-21 19:46:15.045953,,,1,,265.0,1976-10-10,294.0,2021-06-05 00:00:00.000000,,549,,2023-11-21 19:46:15.045953,,,40,,,,,,,,,,7
16308,564,KODAKONDSUS-0003209,S-356,1974-01-12 00:00:00.000000,1984-10-02 00:00:00,1984-10-02 00:00:00,33,,90.0,1973-02-07,62.0,2011-04-27 00:00:00.000000,2011-04-27,550,,1974-01-12 00:00:00.000000,,,16,,,,,,,,,,19
16309,564,KODAKONDSUS-0003210,S-123,2015-03-27 00:00:00.000000,,,40,,62.0,1973-05-11,135.0,1980-07-04 00:00:00.000000,,549,,2015-03-27 00:00:00.000000,,,10,,,,,,,,,,4
16310,564,KODAKONDSUS-0003211,S-902,1966-03-14 00:00:00.000000,,,19,,185.0,1950-06-04,295.0,2021-01-22 00:00:00.000000,,549,,1966-03-14 00:00:00.000000,,,7,,,,,,,,,,22
16311,564,KODAKONDSUS-0003212,S-136,1970-05-17 00:00:00.000000,2019-11-10 00:00:00,2019-11-10 00:00:00,26,,283.0,1953-08-26,206.0,2019-11-10 00:00:00.000000,,550,,1970-05-17 00:00:00.000000,,,40,,,,,,,,,,22
16312,564,KODAKONDSUS-0003213,S-791,2024-02-17 00:00:00.000000,,,4,,257.0,1981-07-24,7.0,1997-05-19 00:00:00.000000,,549,,2024-02-17 00:00:00.000000,,,40,,,,,,,,,,30
16313,564,KODAKONDSUS-0003214,S-810,2025-01-17 19:46:15.045953,,,27,,63.0,1975-08-01,62.0,2024-05-06 00:00:00.000000,,549,,2025-01-17 19:46:15.045953,,,26,,,,,,,,,,20
16314,564,KODAKONDSUS-0003215,S-129,2023-03-30 00:00:00.000000,,,11,,308.0,1968-09-16,37.0,1969-02-15 00:00:00.000000,,549,,2023-03-30 00:00:00.000000,,,7,,,,,,,,,,19
16315,564,KODAKONDSUS-0003216,S-939,1963-05-08 00:00:00.000000,,,6,,291.0,1962-07-28,139.0,2025-03-30 00:00:00.000000,,549,,1963-05-08 00:00:00.000000,,,10,,,,,,,,,,26
16316,564,KODAKONDSUS-0003217,S-817,2001-09-24 00:00:00.000000,,,34,,161.0,1967-11-18,176.0,1976-12-12 00:00:00.000000,,549,,2001-09-24 00:00:00.000000,,,15,,,,,,,,,,13
16317,564,KODAKONDSUS-0003218,S-472,2021-03-04 00:00:00.000000,,,10,,286.0,2015-05-22,286.0,2021-05-01 00:00:00.000000,,549,,2021-03-04 00:00:00.000000,,,7,,,,,,,,,,22
16318,564,KODAKONDSUS-0003219,S-662,2000-02-26 00:00:00.000000,,,30,,96.0,1986-06-15,45.0,2002-09-11 00:00:00.000000,,549,,2000-02-26 00:00:00.000000,,,49,,,,,,,,,,4
16319,564,KODAKONDSUS-0003220,S-899,1997-05-29 00:00:00.000000,2015-05-07 00:00:00,2015-05-07 00:00:00,31,,255.0,1951-04-22,113.0,2015-05-07 00:00:00.000000,,550,,1997-05-29 00:00:00.000000,,,16,,,,,,,,,,36
16320,564,KODAKONDSUS-0003221,S-194,1980-07-20 00:00:00.000000,,,31,,170.0,1958-01-28,20.0,1987-10-21 00:00:00.000000,,549,,1980-07-20 00:00:00.000000,,,20,,,,,,,,,,30
16321,564,KODAKONDSUS-0003222,S-503,2024-09-28 19:46:15.045953,2024-11-11 19:46:15.045953,2024-11-11 19:46:15.045953,47,,271.0,1967-07-22,129.0,1976-05-29 00:00:00.000000,1976-05-29,550,,2024-09-28 19:46:15.045953,,,22,,,,,,,,,,25
16322,564,KODAKONDSUS-0003223,S-864,2016-12-31 00:00:00.000000,2019-11-08 00:00:00,2019-11-08 00:00:00,11,,11.0,1988-02-25,48.0,2013-07-03 00:00:00.000000,2013-07-03,550,,2016-12-31 00:00:00.000000,,,16,,,,,,,,,,10
16323,564,KODAKONDSUS-0003224,S-236,2018-08-31 00:00:00.000000,,,4,,314.0,1958-07-30,161.0,1964-09-17 00:00:00.000000,,549,,2018-08-31 00:00:00.000000,,,3,,,,,,,,,,48
16324,564,KODAKONDSUS-0003225,S-751,1970-12-15 00:00:00.000000,,,24,,106.0,1964-08-21,16.0,1968-10-27 00:00:00.000000,,549,,1970-12-15 00:00:00.000000,,,11,,,,,,,,,,50
16325,564,KODAKONDSUS-0003226,S-361,2002-10-19 19:46:15.045953,,,43,,66.0,1973-05-22,252.0,2009-01-06 00:00:00.000000,,549,,2002-10-19 19:46:15.045953,,,50,,,,,,,,,,39
16326,564,KODAKONDSUS-0003227,S-700,1954-01-17 00:00:00.000000,,,32,,218.0,1953-09-11,184.0,1969-06-09 00:00:00.000000,,549,,1954-01-17 00:00:00.000000,,,49,,,,,,,,,,13
16327,564,KODAKONDSUS-0003228,S-453,1981-05-11 00:00:00.000000,2009-03-11 00:00:00,2009-03-11 00:00:00,44,,117.0,1952-05-17,306.0,2024-07-11 00:00:00.000000,2024-07-11,550,,1981-05-11 00:00:00.000000,,,36,,,,,,,,,,38
16328,564,KODAKONDSUS-0003229,S-679,2020-07-22 00:00:00.000000,,,43,,75.0,1950-06-02,61.0,1988-01-01 00:00:00.000000,,549,,2020-07-22 00:00:00.000000,,,11,,,,,,,,,,45
16329,564,KODAKONDSUS-0003230,S-866,1970-05-07 00:00:00.000000,,,16,,326.0,1963-07-04,250.0,1969-02-03 00:00:00.000000,,549,,1970-05-07 00:00:00.000000,,,1,,,,,,,,,,16
16330,564,KODAKONDSUS-0003231,S-695,2019-08-07 19:46:15.045953,2022-07-17 19:46:15.045953,2022-07-17 19:46:15.045953,44,,106.0,1957-06-23,132.0,2022-07-17 19:46:15.045953,,550,,2019-08-07 19:46:15.045953,,,2,,,,,,,,,,50
16331,564,KODAKONDSUS-0003232,S-609,2002-07-19 00:00:00.000000,,,10,,16.0,1958-12-31,336.0,2017-08-24 00:00:00.000000,,549,,2002-07-19 00:00:00.000000,,,21,,,,,,,,,,36
16332,564,KODAKONDSUS-0003233,S-605,1952-03-21 00:00:00.000000,,,33,,63.0,1952-01-29,229.0,2022-07-07 00:00:00.000000,,549,,1952-03-21 00:00:00.000000,,,12,,,,,,,,,,20
16333,564,KODAKONDSUS-0003234,S-881,1999-11-23 00:00:00.000000,,,32,,257.0,1990-02-11,148.0,2008-11-17 00:00:00.000000,,549,,1999-11-23 00:00:00.000000,,,21,,,,,,,,,,30
16334,564,KODAKONDSUS-0003235,S-748,2024-02-04 19:46:15.045953,,,22,,38.0,1959-05-26,222.0,1970-12-11 00:00:00.000000,,549,,2024-02-04 19:46:15.045953,,,49,,,,,,,,,,9
16335,564,KODAKONDSUS-0003236,S-578,1973-05-08 00:00:00.000000,,,17,,159.0,1950-04-14,299.0,1973-11-22 00:00:00.000000,,549,,1973-05-08 00:00:00.000000,,,50,,,,,,,,,,2
16336,564,KODAKONDSUS-0003237,S-115,2020-04-26 00:00:00.000000,,,40,,48.0,1996-06-28,32.0,2022-10-08 00:00:00.000000,,549,,2020-04-26 00:00:00.000000,,,30,,,,,,,,,,38
16337,564,KODAKONDSUS-0003238,S-460,2021-12-21 19:46:15.045953,,,37,,185.0,1981-05-02,139.0,1982-10-06 00:00:00.000000,,549,,2021-12-21 19:46:15.045953,,,50,,,,,,,,,,22
16338,564,KODAKONDSUS-0003239,S-587,1985-12-09 00:00:00.000000,,,35,,213.0,1977-05-11,44.0,2000-12-13 00:00:00.000000,,549,,1985-12-09 00:00:00.000000,,,9,,,,,,,,,,6
16339,564,KODAKONDSUS-0003240,S-705,2007-12-09 00:00:00.000000,,,44,,41.0,1967-11-26,258.0,2020-11-01 00:00:00.000000,,549,,2007-12-09 00:00:00.000000,,,38,,,,,,,,,,46
16340,564,KODAKONDSUS-0003241,S-911,1953-01-14 00:00:00.000000,,,48,,239.0,1950-05-10,238.0,1971-08-05 00:00:00.000000,,549,,1953-01-14 00:00:00.000000,,,33,,,,,,,,,,7
16341,564,KODAKONDSUS-0003242,S-898,2010-06-30 00:00:00.000000,,,32,,224.0,1951-03-28,341.0,2024-10-14 00:00:00.000000,,549,,2010-06-30 00:00:00.000000,,,17,,,,,,,,,,40
16342,564,KODAKONDSUS-0003243,S-470,1980-10-20 00:00:00.000000,,,15,,283.0,1971-02-21,148.0,2009-01-18 00:00:00.000000,,549,,2024-12-23 19:46:15.045953,,,49,,,,,,,,,,22
16343,564,KODAKONDSUS-0003244,S-618,2018-03-23 19:46:15.045953,,,22,,201.0,2002-03-13,265.0,2002-05-05 00:00:00.000000,,549,,2018-03-23 19:46:15.045953,,,39,,,,,,,,,,4
16344,564,KODAKONDSUS-0003245,S-959,2024-09-14 19:46:15.045953,2024-12-03 19:46:15.045953,2024-12-03 19:46:15.045953,22,,153.0,1977-05-05,269.0,2024-12-03 19:46:15.045953,,550,,2024-09-14 19:46:15.045953,,,24,,,,,,,,,,30
16345,564,KODAKONDSUS-0003246,S-607,2022-09-14 00:00:00.000000,2025-03-13 00:00:00,2025-03-13 00:00:00,5,,41.0,2001-09-18,233.0,2025-03-13 00:00:00.000000,,550,,2022-09-14 00:00:00.000000,,,34,,,,,,,,,,46
16346,564,KODAKONDSUS-0003247,S-803,1962-06-08 00:00:00.000000,,,46,,313.0,1960-06-24,23.0,1968-04-18 00:00:00.000000,,549,,1962-06-08 00:00:00.000000,,,35,,,,,,,,,,22
16347,564,KODAKONDSUS-0003248,S-796,1993-12-28 00:00:00.000000,,,43,,172.0,1986-11-06,106.0,1986-12-03 00:00:00.000000,,549,,1993-12-28 00:00:00.000000,,,32,,,,,,,,,,1
16348,564,KODAKONDSUS-0003249,S-640,1980-02-27 00:00:00.000000,,,22,,202.0,1960-11-09,75.0,2020-10-01 00:00:00.000000,,549,,1980-02-27 00:00:00.000000,,,46,,,,,,,,,,26
16349,564,KODAKONDSUS-0003250,S-117,2019-01-27 19:46:15.045953,,,19,,92.0,2018-06-25,236.0,2019-11-27 00:00:00.000000,,549,,2019-01-27 19:46:15.045953,,,29,,,,,,,,,,32
16350,564,KODAKONDSUS-0003251,S-273,2024-03-22 00:00:00.000000,,,11,,66.0,1987-08-10,11.0,2008-05-30 00:00:00.000000,,549,,2024-03-22 00:00:00.000000,,,37,,,,,,,,,,39
16351,564,KODAKONDSUS-0003252,S-859,1976-08-09 00:00:00.000000,,,30,,115.0,1960-08-11,171.0,2022-07-26 00:00:00.000000,,549,,1976-08-09 00:00:00.000000,,,40,,,,,,,,,,34
16352,564,KODAKONDSUS-0003253,S-405,1972-08-15 00:00:00.000000,,,21,,182.0,1958-06-21,269.0,1975-04-05 00:00:00.000000,,549,,2003-12-07 19:46:15.045953,,,43,,,,,,,,,,20
16353,564,KODAKONDSUS-0003254,S-718,2019-03-30 00:00:00.000000,,,38,,279.0,2002-09-21,276.0,2013-05-18 00:00:00.000000,,549,,2025-04-28 19:46:15.045953,,,35,,,,,,,,,,50
16354,564,KODAKONDSUS-0003255,S-176,1962-05-28 00:00:00.000000,2006-09-28 00:00:00,2006-09-28 00:00:00,14,,311.0,1956-12-20,281.0,2006-09-28 00:00:00.000000,,550,,1962-05-28 00:00:00.000000,,,15,,,,,,,,,,10
16355,564,KODAKONDSUS-0003256,S-364,1996-11-04 00:00:00.000000,,,11,,76.0,1994-04-24,78.0,2011-05-15 00:00:00.000000,,549,,1996-11-04 00:00:00.000000,,,26,,,,,,,,,,39
16356,564,KODAKONDSUS-0003257,S-370,2006-01-29 00:00:00.000000,,,9,,90.0,1986-06-30,142.0,1987-03-06 00:00:00.000000,,549,,2004-12-09 19:46:15.045953,,,15,,,,,,,,,,19
16357,564,KODAKONDSUS-0003258,S-887,2018-03-08 19:46:15.045953,,,34,,110.0,1965-07-19,158.0,2021-01-11 00:00:00.000000,,549,,2018-03-08 19:46:15.045953,,,44,,,,,,,,,,29
16358,564,KODAKONDSUS-0003259,S-989,1952-06-06 00:00:00.000000,,,38,,340.0,1950-06-19,284.0,2005-05-31 00:00:00.000000,,549,,1952-06-06 00:00:00.000000,,,8,,,,,,,,,,37
16359,564,KODAKONDSUS-0003260,S-639,1999-12-11 00:00:00.000000,,,1,,280.0,1996-12-16,310.0,2009-11-26 00:00:00.000000,,549,,1999-12-11 00:00:00.000000,,,37,,,,,,,,,,31
16360,564,KODAKONDSUS-0003261,S-818,1979-04-28 00:00:00.000000,,,49,,51.0,1956-01-25,158.0,1985-12-19 00:00:00.000000,,549,,2001-04-13 00:00:00.000000,,,8,,,,,,,,,,46
16361,564,KODAKONDSUS-0003262,S-412,2016-07-11 00:00:00.000000,2017-06-10 00:00:00,2017-06-10 00:00:00,15,,257.0,1961-08-05,236.0,2017-06-10 00:00:00.000000,,550,,2016-07-11 00:00:00.000000,,,33,,,,,,,,,,30
16362,564,KODAKONDSUS-0003263,S-172,2022-11-14 00:00:00.000000,,,1,,133.0,1977-05-29,41.0,2002-10-25 00:00:00.000000,,549,,2022-11-14 00:00:00.000000,,,24,,,,,,,,,,36
16363,564,KODAKONDSUS-0003264,S-663,2018-08-05 19:46:15.045953,,,30,,32.0,1978-02-09,159.0,1981-07-29 00:00:00.000000,,549,,2018-08-05 19:46:15.045953,,,47,,,,,,,,,,18
16364,564,KODAKONDSUS-0003265,S-383,1958-08-28 00:00:00.000000,,,46,,307.0,1956-08-05,82.0,2000-06-23 00:00:00.000000,,549,,1958-08-28 00:00:00.000000,,,23,,,,,,,,,,24
16365,564,KODAKONDSUS-0003266,S-574,1966-12-10 00:00:00.000000,1973-01-06 00:00:00,1973-01-06 00:00:00,4,,203.0,1961-03-25,47.0,1973-01-06 00:00:00.000000,,550,,1966-12-10 00:00:00.000000,,,9,,,,,,,,,,17
16366,564,KODAKONDSUS-0003267,S-815,1978-11-25 00:00:00.000000,2021-10-07 00:00:00,2023-12-22 00:00:00,22,,102.0,1974-03-07,138.0,2023-12-22 00:00:00.000000,,550,,1978-11-25 00:00:00.000000,,,38,,,,,,,,,,42
16367,564,KODAKONDSUS-0003268,S-844,1995-08-29 00:00:00.000000,,,47,,60.0,1952-04-01,64.0,1989-11-25 00:00:00.000000,,549,,1995-08-29 00:00:00.000000,,,48,,,,,,,,,,47
16368,564,KODAKONDSUS-0003269,S-409,1991-05-23 00:00:00.000000,,,40,,194.0,1973-03-18,90.0,1995-01-12 00:00:00.000000,,549,,1991-05-23 00:00:00.000000,,,32,,,,,,,,,,45
16369,564,KODAKONDSUS-0003270,S-810,2015-09-11 00:00:00.000000,,,5,,233.0,1967-04-28,328.0,1996-11-21 00:00:00.000000,,549,,2015-09-11 00:00:00.000000,,,13,,,,,,,,,,34
16370,564,KODAKONDSUS-0003271,S-195,1974-08-18 00:00:00.000000,,,33,,271.0,1958-01-02,81.0,1986-12-09 00:00:00.000000,,549,,1974-08-18 00:00:00.000000,,,1,,,,,,,,,,25
16371,564,KODAKONDSUS-0003272,S-711,1955-06-14 00:00:00.000000,2011-06-24 00:00:00,2011-06-24 00:00:00,27,,63.0,1955-04-25,104.0,2011-06-24 00:00:00.000000,,550,,1955-06-14 00:00:00.000000,,,33,,,,,,,,,,20
16372,564,KODAKONDSUS-0003273,S-119,2006-06-16 00:00:00.000000,,,9,,51.0,1978-07-26,97.0,1983-12-01 00:00:00.000000,,549,,2006-06-16 00:00:00.000000,,,22,,,,,,,,,,46
16373,564,KODAKONDSUS-0003274,S-543,1979-06-07 00:00:00.000000,,,27,,214.0,1968-03-13,202.0,1981-03-08 00:00:00.000000,,549,,1985-10-01 00:00:00.000000,,,17,,,,,,,,,,14
16374,564,KODAKONDSUS-0003275,S-739,1950-02-19 00:00:00.000000,,,33,,202.0,1950-01-31,154.0,1994-01-05 00:00:00.000000,,549,,1950-02-19 00:00:00.000000,,,27,,,,,,,,,,26
16375,564,KODAKONDSUS-0003276,S-681,1963-05-19 00:00:00.000000,,,10,,77.0,1952-12-13,280.0,1980-07-27 00:00:00.000000,,549,,1963-05-19 00:00:00.000000,,,20,,,,,,,,,,9
16376,564,KODAKONDSUS-0003277,S-803,2024-07-20 19:46:15.045953,,,27,,340.0,1960-06-02,345.0,2016-06-14 00:00:00.000000,,549,,2024-07-20 19:46:15.045953,,,19,,,,,,,,,,37
16377,564,KODAKONDSUS-0003278,S-148,1989-04-07 00:00:00.000000,,,1,,32.0,1951-02-22,146.0,2021-01-04 00:00:00.000000,,549,,1989-04-07 00:00:00.000000,,,5,,,,,,,,,,18
16378,564,KODAKONDSUS-0003279,S-656,1995-10-08 19:46:15.045953,,,7,,219.0,1968-09-01,329.0,2000-10-19 00:00:00.000000,,549,,1995-10-08 19:46:15.045953,,,24,,,,,,,,,,21
16379,564,KODAKONDSUS-0003280,S-141,1981-06-09 00:00:00.000000,,,31,,32.0,1960-05-05,326.0,1962-09-04 00:00:00.000000,,549,,1981-06-09 00:00:00.000000,,,38,,,,,,,,,,18
16380,564,KODAKONDSUS-0003281,S-787,2016-10-31 19:46:15.045953,2024-03-02 19:46:15.045953,2024-03-02 19:46:15.045953,25,,291.0,1999-04-01,281.0,2024-03-02 19:46:15.045953,,550,,2016-10-31 19:46:15.045953,,,45,,,,,,,,,,26
16381,564,KODAKONDSUS-0003282,S-554,1968-01-17 00:00:00.000000,,,42,,211.0,1961-07-09,74.0,1993-08-08 00:00:00.000000,,549,,1968-01-17 00:00:00.000000,,,33,,,,,,,,,,44
16382,564,KODAKONDSUS-0003283,S-324,2003-05-25 00:00:00.000000,2006-07-01 00:00:00,2006-07-01 00:00:00,17,,68.0,1995-01-01,137.0,2006-07-01 00:00:00.000000,,550,,2003-05-25 00:00:00.000000,,,38,,,,,,,,,,37
16383,564,KODAKONDSUS-0003284,S-811,1957-09-17 00:00:00.000000,,,35,,28.0,1950-02-01,4.0,1987-03-21 00:00:00.000000,,549,,1974-12-26 00:00:00.000000,,,21,,,,,,,,,,13
16384,564,KODAKONDSUS-0003285,S-249,2024-08-29 19:46:15.045953,,,33,,264.0,1987-09-03,301.0,2011-11-21 00:00:00.000000,,549,,2024-08-29 19:46:15.045953,,,3,,,,,,,,,,49
16385,564,KODAKONDSUS-0003286,S-357,1999-07-16 00:00:00.000000,,,8,,216.0,1974-10-03,113.0,1983-06-06 00:00:00.000000,,549,,1999-07-16 00:00:00.000000,,,28,,,,,,,,,,32
16386,564,KODAKONDSUS-0003287,S-471,2022-06-16 00:00:00.000000,,,35,,195.0,1991-01-27,239.0,2019-11-29 00:00:00.000000,,549,,2022-06-16 00:00:00.000000,,,35,,,,,,,,,,24
