IsID,IsIsikukood,IsEesnimi,IsPerenimi,IsSurmaaeg,KdIDHaridus,KdIDEmakeel,KdIDRahvus,KdIDPerekonnaseis,KdIDKodakondsus,IsIsanimi,IsSynnijargneNimi,KdIDIsikuStaatus,KdIDKirjeStaatus,KdIDPohjus,KdIDSugu,isSynniaeg,IsSaabusEesti,IsLahkusEestist,IsSaabusKOViKpv,AKpID,IsEesnimiEri,IsPerenimiEri,IdKiht,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv,AsID
7518,37505291249,Jaanus,Eller,2012-05-12 22:02:37.054267,19,100,100,,100,Andres,Jaanus,533,539,,MEES,1975-05-29 22:02:37.054267,,,,784.0,Jaanus,Eller,,6057.0,1975-05-29 22:02:37.054267,5480.0,1985-04-25 22:02:37.054267,,50
7519,47802159278,Maie,Mändla,,28,100,100,,100,Rein,Maie,532,537,,NAINE,1978-02-15 22:02:37.054267,,,1990-01-01 00:00:00.000000,486.0,Maie,Mändla,,650.0,1978-02-15 22:02:37.054267,,,,48
7520,37602154462,Aleksei,Kulikov,,19,105,105,,105,Valeri,Aleksei,532,537,,MEES,1976-02-15 22:02:37.054267,2018-04-09 22:02:37.054267,,2010-08-02 00:00:00.000000,736.0,Aleksei,Kulikov,,5414.0,1976-02-15 22:02:37.054267,,,,39
7521,60310105964,Kristina,Novikov,,22,52,52,,52,Juri,Kristina,532,537,,NAINE,2003-10-10 22:02:37.054267,2007-11-10 22:02:37.054267,,,184.0,Kristina,Novikov,,5225.0,2003-10-10 22:02:37.054267,,,,5
7522,38701074302,Kristjan,Varik,,19,78,78,,78,Juri,Kristjan,532,537,,MEES,1987-01-07 22:02:37.054267,2004-01-01 22:02:37.054267,,2004-01-01 22:02:37.054267,897.0,Kristjan,Varik,,182.0,1987-01-07 22:02:37.054267,,,,9
7523,49103146812,Anna,Põldma,,25,100,100,,100,Alexander,Anna,532,537,,NAINE,1991-03-14 22:02:37.054267,,,2001-07-21 00:00:00.000000,480.0,Anna,Põldma,,1913.0,1991-03-14 22:02:37.054267,715.0,1994-04-24 22:02:37.054267,,40
7524,46001205649,Anne,Štšerbakov,,25,100,100,,100,Kristjan,Anne,532,537,,NAINE,1960-01-20 22:02:37.054267,,,1990-01-01 00:00:00.000000,857.0,Anne,Štšerbakov,,5284.0,1960-01-20 22:02:37.054267,4406.0,1992-09-22 22:02:37.054267,,32
7525,51810051474,Rein,Popov,,2,100,100,,100,Sander,Rein,532,537,,MEES,2018-10-05 22:02:37.054267,,,2020-02-16 00:00:00.000000,486.0,Rein,Popov,,302.0,2018-10-05 22:02:37.054267,,,,8
7526,43604243204,Tiiu,Gontšarov,,14,100,100,,100,Igor,Tiiu,532,537,,NAINE,1936-04-24 22:02:37.054267,,,2008-11-04 00:00:00.000000,919.0,Tiiu,Gontšarov,,3242.0,1936-04-24 22:02:37.054267,,,,9
7527,52002091933,Aleksander,Toomsalu,,2,191,191,,191,Sander,Aleksander,532,537,,MEES,2020-02-09 22:02:37.054267,2020-05-19 22:02:37.054267,,2020-05-19 22:02:37.054267,480.0,Aleksander,Toomsalu,,6666.0,2020-02-09 22:02:37.054267,,,,26
7528,44403061498,Anna,Nõmme,,34,100,100,,100,Kristjan,Anna,532,537,,NAINE,1944-03-06 22:02:37.054267,,,1995-12-09 00:00:00.000000,793.0,Anna,Nõmme,,6100.0,1944-03-06 22:02:37.054267,,,,22
7529,39112307010,Mihkel,Vares,,28,110,110,,110,Oleg,Mihkel,532,537,,MEES,1991-12-30 22:02:37.054267,2004-09-09 22:02:37.054267,2024-10-17 22:02:37.054267,2020-07-22 00:00:00.000000,255.0,Mihkel,Vares,,4086.0,1991-12-30 22:02:37.054267,,,,4
7530,62101143972,Diana,Palm,,2,100,100,,100,Jüri,Diana,532,537,,NAINE,2021-01-14 22:02:37.054267,,,2004-12-14 22:02:37.054267,431.0,Diana,Palm,,5101.0,2021-01-14 22:02:37.054267,150.0,2022-06-17 22:02:37.054267,,36
7531,47110274894,Viktoria,Bondarenko,,19,66,66,,66,Jüri,Viktoria,532,537,,NAINE,1971-10-27 22:02:37.054267,1997-05-02 22:02:37.054267,2024-09-14 22:02:37.054267,1995-07-21 00:00:00.000000,141.0,Viktoria,Bondarenko,,95.0,1971-10-27 22:02:37.054267,,,,41
7532,62110011232,Galina,Mikk,,2,100,100,,100,Tiit,Galina,532,537,,NAINE,2021-10-01 22:02:37.054267,,,1990-01-01 00:00:00.000000,486.0,Galina,Mikk,,57.0,2021-10-01 22:02:37.054267,,,,15
7533,51509308502,Andres,Kutsar,,10,100,100,,100,Dmitri,Andres,532,537,,MEES,2015-09-30 22:02:37.054267,,,2016-02-17 00:00:00.000000,291.0,Andres,Kutsar,,3159.0,2015-09-30 22:02:37.054267,,,,47
7534,33006201991,Tarmo,Mäeots,,14,63,63,,63,Mati,Tarmo,532,537,,MEES,1930-06-20 22:02:37.054267,1935-12-11 22:02:37.054267,,2016-03-29 00:00:00.000000,796.0,Tarmo,Mäeots,,4914.0,1930-06-20 22:02:37.054267,,,,36
7535,62105125309,Aino,Tamberg,,2,100,100,,100,Andrei,Aino,532,537,,NAINE,2021-05-12 22:02:37.054267,,,2019-08-05 22:02:37.054267,784.0,Aino,Tamberg,,1618.0,2021-05-12 22:02:37.054267,,,,34
7536,36507082815,Nikolai,Teearu,,19,100,100,,100,Mihhail,Nikolai,532,537,,MEES,1965-07-08 22:02:37.054267,,,1990-01-01 00:00:00.000000,653.0,Nikolai,Teearu,,3987.0,1965-07-08 22:02:37.054267,,,,46
7537,43202103146,Piret,Trofimov,,19,204,204,,204,Maksim,Piret,532,537,,NAINE,1932-02-10 22:02:37.054267,1956-05-26 22:02:37.054267,,2020-03-16 00:00:00.000000,784.0,Piret,Trofimov,,4501.0,1932-02-10 22:02:37.054267,502.0,2012-09-11 22:02:37.054267,,43
7538,52203049290,Tiit,Sergejev,,2,43,43,,43,Ants,Tiit,532,537,,MEES,2022-03-04 22:02:37.054267,2024-02-22 22:02:37.054267,,2017-06-09 00:00:00.000000,834.0,Tiit,Sergejev,,3723.0,2022-03-04 22:02:37.054267,3606.0,2024-11-05 22:02:37.054267,,41
7539,38608073644,Sander,Saar,,25,100,100,,100,Ivan,Sander,532,537,,MEES,1986-08-07 22:02:37.054267,,,2020-08-13 00:00:00.000000,624.0,Sander,Saar,,118.0,1986-08-07 22:02:37.054267,652.0,2009-08-14 22:02:37.054267,,5
7540,49703082644,Viktoria,Jõe,,25,100,100,,100,Ants,Viktoria,532,537,,NAINE,1997-03-08 22:02:37.054267,,,,214.0,Viktoria,Jõe,,4847.0,1997-03-08 22:02:37.054267,,,,31
7541,37507081565,Jüri,Kirs,,19,100,100,,100,Aleksander,Jüri,532,537,,MEES,1975-07-08 22:02:37.054267,,,2016-04-20 00:00:00.000000,803.0,Jüri,Kirs,,4829.0,1975-07-08 22:02:37.054267,,,,39
7542,61001031883,Jelena,Paas,,10,236,236,,236,Jevgeni,Jelena,532,537,,NAINE,2010-01-03 22:02:37.054267,2025-02-14 22:02:37.054267,,2007-10-24 00:00:00.000000,897.0,Jelena,Paas,,6248.0,2010-01-03 22:02:37.054267,,,,34
7543,38603047393,Nikolai,Laks,,28,100,100,,100,Raivo,Nikolai,532,537,,MEES,1986-03-04 22:02:37.054267,,,2007-07-07 00:00:00.000000,557.0,Nikolai,Laks,,6197.0,1986-03-04 22:02:37.054267,,,,2
7544,60407123948,Valentina,Naumov,,25,100,100,,100,Marko,Valentina,532,537,,NAINE,2004-07-12 22:02:37.054267,,,2015-11-29 00:00:00.000000,714.0,Valentina,Naumov,,6861.0,2004-07-12 22:02:37.054267,,,,41
7545,35902081033,Raivo,Mändla,,28,100,100,,100,Andrus,Raivo,532,537,,MEES,1959-02-08 22:02:37.054267,,,1990-01-01 00:00:00.000000,714.0,Raivo,Mändla,,2320.0,1959-02-08 22:02:37.054267,,,,36
7546,42905065054,Maria,Rätsep,,31,100,100,,100,Meelis,Maria,532,537,,NAINE,1929-05-06 22:02:37.054267,,,2001-01-03 00:00:00.000000,907.0,Maria,Rätsep,,293.0,1929-05-06 22:02:37.054267,5440.0,1957-07-16 22:02:37.054267,,20
7547,61301308809,Anna,Kuzmin,,4,100,100,,100,Andrei,Anna,532,537,,NAINE,2013-01-30 22:02:37.054267,,,2017-01-02 00:00:00.000000,184.0,Anna,Kuzmin,,2426.0,2013-01-30 22:02:37.054267,2689.0,2017-10-26 22:02:37.054267,,27
7548,39010041826,Meelis,Lass,,34,100,100,,100,Aleksei,Meelis,532,537,,MEES,1990-10-04 22:02:37.054267,,,2005-08-09 00:00:00.000000,198.0,Meelis,Lass,,449.0,1990-10-04 22:02:37.054267,3930.0,2010-04-25 22:02:37.054267,,8
7549,46403024930,Reet,Jaanson,,25,100,100,,100,Jaanus,Reet,532,537,,NAINE,1964-03-02 22:02:37.054267,,,2015-06-17 00:00:00.000000,296.0,Reet,Jaanson,,3408.0,1964-03-02 22:02:37.054267,6058.0,1986-10-20 22:02:37.054267,,2
7550,37607125529,Ivan,Kivilo,,34,100,100,,100,Aleksandr,Ivan,532,537,,MEES,1976-07-12 22:02:37.054267,,,2016-10-06 00:00:00.000000,698.0,Ivan,Kivilo,,3288.0,1976-07-12 22:02:37.054267,,,,37
7551,37807144994,Jaanus,Melnik,,28,100,100,,100,Alexander,Jaanus,532,537,,MEES,1978-07-14 22:02:37.054267,,,1998-02-08 00:00:00.000000,784.0,Jaanus,Melnik,,5213.0,1978-07-14 22:02:37.054267,,,,42
7552,52311187985,Andrus,Mets,,2,233,233,,233,Nikolai,Andrus,532,537,,MEES,2023-11-18 22:02:37.054267,2024-04-19 22:02:37.054267,,,736.0,Andrus,Mets,,3776.0,2023-11-18 22:02:37.054267,,,,28
7553,39611273452,Alexander,Kiis,,14,100,100,,100,Mati,Alexander,532,537,,MEES,1996-11-27 22:02:37.054267,,,2018-10-14 00:00:00.000000,651.0,Alexander,Kiis,,1370.0,1996-11-27 22:02:37.054267,702.0,2022-05-15 22:02:37.054267,,43
7554,51708131698,Jaanus,Sokk,,10,100,100,,100,Tõnu,Jaanus,532,537,,MEES,2017-08-13 22:02:37.054267,,,2018-04-10 22:02:37.054267,442.0,Jaanus,Sokk,,5980.0,2017-08-13 22:02:37.054267,,,,45
7555,50012044116,Jevgeni,Erm,2013-11-24 22:02:37.054267,22,100,100,,100,Kristjan,Jevgeni,533,539,,MEES,2000-12-04 22:02:37.054267,,,1990-01-01 00:00:00.000000,205.0,Jevgeni,Erm,,1881.0,2000-12-04 22:02:37.054267,,,,19
7556,35503185833,Pavel,Lipp,,34,100,100,,100,Marek,Pavel,532,537,,MEES,1955-03-18 22:02:37.054267,,,,305.0,Pavel,Lipp,,3145.0,1955-03-18 22:02:37.054267,609.0,2003-10-08 22:02:37.054267,,48
7557,51605082907,Kristjan,Zujev,,10,100,100,,100,Indrek,Kristjan,532,537,,MEES,2016-05-08 22:02:37.054267,,,,171.0,Kristjan,Zujev,,3471.0,2016-05-08 22:02:37.054267,,,,2
7558,49211162594,Tatiana,Martinson,,22,100,100,,100,Indrek,Tatiana,532,537,,NAINE,1992-11-16 22:02:37.054267,,,,714.0,Tatiana,Martinson,,1938.0,1992-11-16 22:02:37.054267,282.0,2022-06-07 22:02:37.054267,,18
7559,38311172392,Oleg,Lomp,1992-12-15 22:02:37.054267,25,77,77,,77,Viktor,Oleg,533,539,,MEES,1983-11-17 22:02:37.054267,2018-11-25 22:02:37.054267,2020-04-26 22:02:37.054267,,431.0,Oleg,Lomp,,2138.0,1983-11-17 22:02:37.054267,,,,49
7560,62401298881,Anu,Ossipov,,2,100,100,,100,Alexander,Anu,532,537,,NAINE,2024-01-29 22:02:37.054267,,,2020-10-30 22:02:37.054267,637.0,Anu,Ossipov,,5363.0,2024-01-29 22:02:37.054267,,,,7
7561,37908307916,Meelis,Sepp,,34,102,102,,102,Sander,Meelis,532,537,,MEES,1979-08-30 22:02:37.054267,1983-04-25 22:02:37.054267,,2012-12-20 00:00:00.000000,834.0,Meelis,Sepp,,1761.0,1979-08-30 22:02:37.054267,4797.0,1980-05-04 22:02:37.054267,,43
7562,35406268621,Valeri,Solovjov,,22,100,100,,100,Rein,Valeri,532,537,,MEES,1954-06-26 22:02:37.054267,,,2020-08-12 00:00:00.000000,284.0,Valeri,Solovjov,,5683.0,1954-06-26 22:02:37.054267,,,,3
7563,62302063118,Mare,Kurvits,,2,100,100,,100,Viktor,Mare,532,537,,NAINE,2023-02-06 22:02:37.054267,,,2020-11-27 00:00:00.000000,442.0,Mare,Kurvits,,3212.0,2023-02-06 22:02:37.054267,3646.0,2023-03-22 22:02:37.054267,,42
7564,47902026537,Kristiina,Sarapuu,,25,100,100,,100,Margus,Kristiina,532,537,,NAINE,1979-02-02 22:02:37.054267,,,1990-01-01 00:00:00.000000,719.0,Kristiina,Sarapuu,,4255.0,1979-02-02 22:02:37.054267,,,,8
7565,61802202783,Valentina,Pavlov,,10,122,122,,122,Tarmo,Valentina,532,537,,NAINE,2018-02-20 22:02:37.054267,2020-09-15 22:02:37.054267,,1990-01-01 00:00:00.000000,511.0,Valentina,Pavlov,,6837.0,2018-02-20 22:02:37.054267,,,,40
7566,61712039763,Tamara,Pukk,,10,100,100,,100,Rein,Tamara,532,537,,NAINE,2017-12-03 22:02:37.054267,,,1996-06-22 00:00:00.000000,245.0,Tamara,Pukk,,1983.0,2017-12-03 22:02:37.054267,528.0,2022-01-17 22:02:37.054267,,26
7567,34812164757,Maksim,Männiste,,28,91,91,,91,Mihhail,Maksim,532,537,,MEES,1948-12-16 22:02:37.054267,2001-06-28 22:02:37.054267,,2001-06-28 22:02:37.054267,624.0,Maksim,Männiste,,4314.0,1948-12-16 22:02:37.054267,,,,48
7568,50911092047,Vello,Sikk,,4,100,100,,100,Jüri,Vello,532,537,,MEES,2009-11-09 22:02:37.054267,,,2009-12-09 00:00:00.000000,834.0,Vello,Sikk,,236.0,2009-11-09 22:02:37.054267,4949.0,2025-01-12 22:02:37.054267,,43
7569,49511176200,Tatiana,Beljajev,,28,111,111,,111,Mati,Tatiana,532,537,,NAINE,1995-11-17 22:02:37.054267,1997-06-10 22:02:37.054267,,2015-12-28 00:00:00.000000,637.0,Tatiana,Beljajev,,2883.0,1995-11-17 22:02:37.054267,2133.0,1999-10-02 22:02:37.054267,,15
7570,35511095149,Alexander,Käär,,14,100,100,,100,Tarmo,Alexander,532,537,,MEES,1955-11-09 22:02:37.054267,,,2011-03-25 00:00:00.000000,919.0,Alexander,Käär,,5917.0,1955-11-09 22:02:37.054267,5274.0,1981-08-27 22:02:37.054267,,50
7571,36409137688,Alexander,Suvorov,,25,272,272,,272,Alexander,Alexander,532,537,,MEES,1964-09-13 22:02:37.054267,2015-08-17 22:02:37.054267,,1990-02-24 00:00:00.000000,618.0,Alexander,Suvorov,,5345.0,1964-09-13 22:02:37.054267,3053.0,2013-12-10 22:02:37.054267,,3
7572,43201109896,Jekaterina,Raag,,19,100,100,,100,Roman,Jekaterina,532,537,,NAINE,1932-01-10 22:02:37.054267,,,1990-01-01 00:00:00.000000,353.0,Jekaterina,Raag,,3680.0,1932-01-10 22:02:37.054267,4261.0,1947-01-21 22:02:37.054267,,39
7573,48404034229,Jelena,Kattai,2014-06-06 22:02:37.054267,14,100,100,,100,Artur,Jelena,533,539,,NAINE,1984-04-03 22:02:37.054267,,,,567.0,Jelena,Kattai,,3650.0,1984-04-03 22:02:37.054267,,,,6
7574,32809051588,Dmitri,Piir,1997-08-21 22:02:37.054267,19,63,63,,63,Mihkel,Dmitri,533,539,,MEES,1928-09-05 22:02:37.054267,1928-11-28 22:02:37.054267,,,784.0,Dmitri,Piir,,1519.0,1928-09-05 22:02:37.054267,301.0,1930-03-12 22:02:37.054267,,3
7575,48405261737,Ljudmila,Silm,,14,100,100,,100,Tarmo,Ljudmila,532,537,,NAINE,1984-05-26 22:02:37.054267,,,1990-01-01 00:00:00.000000,784.0,Ljudmila,Silm,,4876.0,1984-05-26 22:02:37.054267,4428.0,2021-03-07 22:02:37.054267,,18
7576,60107119602,Kristi,Kasemets,,14,100,100,,100,Viktor,Kristi,532,537,,NAINE,2001-07-11 22:02:37.054267,,,1990-01-01 00:00:00.000000,624.0,Kristi,Kasemets,,6029.0,2001-07-11 22:02:37.054267,4217.0,2011-07-26 22:02:37.054267,,50
7577,51810301871,Valeri,Mägi,,2,100,100,,100,Toomas,Valeri,532,537,,MEES,2018-10-30 22:02:37.054267,,,2002-10-21 00:00:00.000000,191.0,Valeri,Mägi,,2038.0,2018-10-30 22:02:37.054267,,,,49
7578,37211069667,Jevgeni,Ruus,,22,100,100,,100,Artur,Jevgeni,532,537,,MEES,1972-11-06 22:02:37.054267,,,1993-07-11 00:00:00.000000,668.0,Jevgeni,Ruus,,4625.0,1972-11-06 22:02:37.054267,,,,47
7579,44304137876,Anna,Tilk,,25,176,176,,176,Sander,Anna,532,537,,NAINE,1943-04-13 22:02:37.054267,1957-03-22 22:02:37.054267,,2001-12-08 00:00:00.000000,784.0,Anna,Tilk,,4635.0,1943-04-13 22:02:37.054267,46.0,1997-01-02 22:02:37.054267,,19
7580,37111251904,Vladimir,Tuul,,31,100,100,,100,Margus,Vladimir,532,537,,MEES,1971-11-25 22:02:37.054267,,,2012-05-11 00:00:00.000000,145.0,Vladimir,Tuul,,3788.0,1971-11-25 22:02:37.054267,3805.0,1993-01-29 22:02:37.054267,,28
7581,48912317703,Malle,Solovjov,,31,100,100,,100,Mati,Malle,532,537,,NAINE,1989-12-31 22:02:37.054267,,,2007-07-31 00:00:00.000000,719.0,Malle,Solovjov,,4601.0,1989-12-31 22:02:37.054267,2337.0,1999-02-18 22:02:37.054267,,47
7582,52401068532,Toomas,Kaljuste,,2,44,44,,44,Urmas,Toomas,532,537,,MEES,2024-01-06 22:02:37.054267,2024-06-29 22:02:37.054267,,2010-09-22 22:02:37.054267,480.0,Toomas,Kaljuste,,2855.0,2024-01-06 22:02:37.054267,,,,50
7583,43812314558,Tatiana,Kroon,,31,100,100,,100,Sergey,Tatiana,532,537,,NAINE,1938-12-31 22:02:37.054267,,,2006-04-03 00:00:00.000000,890.0,Tatiana,Kroon,,5549.0,1938-12-31 22:02:37.054267,5079.0,2006-09-07 22:02:37.054267,,9
7584,50712297750,Oleg,Anissimov,,14,100,100,,100,Tarmo,Oleg,532,537,,MEES,2007-12-29 22:02:37.054267,,,1990-01-01 00:00:00.000000,171.0,Oleg,Anissimov,,3145.0,2007-12-29 22:02:37.054267,2461.0,2010-01-04 22:02:37.054267,,48
7585,52209198042,Dmitri,Koort,,2,100,100,,100,Nikolai,Dmitri,532,537,,MEES,2022-09-19 22:02:37.054267,,,,586.0,Dmitri,Koort,,6768.0,2022-09-19 22:02:37.054267,,,,46
7586,52402053526,Oleg,Popov,,2,100,100,,100,Oleg,Oleg,532,537,,MEES,2024-02-05 22:02:37.054267,,,,698.0,Oleg,Popov,,6106.0,2024-02-05 22:02:37.054267,4417.0,2024-04-17 22:02:37.054267,,24
7587,38008294771,Martin,Ernits,,19,100,100,,100,Alexander,Martin,532,537,,MEES,1980-08-29 22:02:37.054267,,,1990-01-01 00:00:00.000000,255.0,Martin,Ernits,,2880.0,1980-08-29 22:02:37.054267,6540.0,1995-10-29 22:02:37.054267,,34
7588,33801025025,Ants,Visnapuu,,14,148,148,,148,Mati,Ants,532,537,,MEES,1938-01-02 22:02:37.054267,1995-11-29 22:02:37.054267,2006-06-17 22:02:37.054267,,784.0,Ants,Visnapuu,,6156.0,1938-01-02 22:02:37.054267,,,,4
7589,33109137437,Sander,Mõttus,,25,100,100,,100,Alexander,Sander,532,537,,MEES,1931-09-13 22:02:37.054267,,,1992-03-18 00:00:00.000000,184.0,Sander,Mõttus,,2698.0,1931-09-13 22:02:37.054267,,,,35
7590,52309253553,Valeri,Kruglov,,2,184,184,,184,Jevgeni,Valeri,532,537,,MEES,2023-09-25 22:02:37.054267,2024-10-05 22:02:37.054267,,2016-12-25 00:00:00.000000,567.0,Valeri,Kruglov,,6729.0,2023-09-25 22:02:37.054267,,,,19
7591,45907234393,Tiiu,Vaher,,14,100,100,,100,Jaan,Tiiu,532,537,,NAINE,1959-07-23 22:02:37.054267,,,1990-08-12 00:00:00.000000,784.0,Tiiu,Vaher,,1705.0,1959-07-23 22:02:37.054267,,,,9
7592,43806099094,Viktoria,Treier,,19,100,100,,100,Jevgeni,Viktoria,532,537,,NAINE,1938-06-09 22:02:37.054267,,,1990-01-01 00:00:00.000000,511.0,Viktoria,Treier,,250.0,1938-06-09 22:02:37.054267,4418.0,1962-05-05 22:02:37.054267,,39
7593,47708071154,Merike,Raamat,,19,200,200,,200,Peeter,Merike,532,537,,NAINE,1977-08-07 22:02:37.054267,1990-07-04 22:02:37.054267,2001-09-07 22:02:37.054267,1998-08-22 00:00:00.000000,431.0,Merike,Raamat,,6819.0,1977-08-07 22:02:37.054267,5235.0,2025-04-19 22:02:37.054267,,27
7594,61110171331,Viktoria,Randoja,,4,100,100,,100,Kristjan,Viktoria,532,537,,NAINE,2011-10-17 22:02:37.054267,,,2009-11-29 00:00:00.000000,901.0,Viktoria,Randoja,,726.0,2011-10-17 22:02:37.054267,,,,10
7595,50503313111,Toomas,Soosaar,,22,244,244,,244,Marek,Toomas,532,537,,MEES,2005-03-31 22:02:37.054267,2012-02-27 22:02:37.054267,,,637.0,Toomas,Soosaar,,1153.0,2005-03-31 22:02:37.054267,2467.0,2021-02-25 22:02:37.054267,,5
7596,37109081739,Toomas,Suits,2005-07-27 22:02:37.054267,14,100,100,,100,Ivan,Toomas,533,539,,MEES,1971-09-08 22:02:37.054267,,,1995-02-06 00:00:00.000000,899.0,Toomas,Suits,,2383.0,1971-09-08 22:02:37.054267,3022.0,2017-04-20 22:02:37.054267,,44
7597,51502096383,Andres,Saul,,10,204,204,,204,Jaan,Andres,532,537,,MEES,2015-02-09 22:02:37.054267,2021-04-22 22:02:37.054267,,1998-07-16 22:02:37.054267,793.0,Andres,Saul,,1441.0,2015-02-09 22:02:37.054267,545.0,2017-01-29 22:02:37.054267,,7
7598,62006177092,Maie,Raudsepp,,2,100,100,,100,Ants,Maie,532,537,,NAINE,2020-06-17 22:02:37.054267,,,2011-04-10 00:00:00.000000,784.0,Maie,Raudsepp,,3825.0,2020-06-17 22:02:37.054267,3117.0,2022-02-12 22:02:37.054267,,42
7599,52111276163,Mati,Danilov,,2,100,100,,100,Aivar,Mati,532,537,,MEES,2021-11-27 22:02:37.054267,,,2023-07-05 22:02:37.054267,784.0,Mati,Danilov,,100.0,2021-11-27 22:02:37.054267,,,,35
7600,42609087940,Marika,Poljakov,,14,100,100,,100,Peeter,Marika,532,537,,NAINE,1926-09-08 22:02:37.054267,,,2018-09-19 00:00:00.000000,784.0,Marika,Poljakov,,155.0,1926-09-08 22:02:37.054267,,,,35
7601,35210309649,Rein,Kalinin,,22,100,100,,100,Indrek,Rein,532,537,,MEES,1952-10-30 22:02:37.054267,,,1990-01-01 00:00:00.000000,653.0,Rein,Kalinin,,1068.0,1952-10-30 22:02:37.054267,,,,2
7602,62006205806,Nina,Jõgi,2025-04-08 22:02:37.054267,2,100,100,,100,Roman,Nina,533,539,,NAINE,2020-06-20 22:02:37.054267,,,2018-11-16 00:00:00.000000,245.0,Nina,Jõgi,,3373.0,2020-06-20 22:02:37.054267,3257.0,2023-01-17 22:02:37.054267,,31
7603,38708182537,Urmas,Aus,,25,228,228,,228,Andrus,Urmas,532,537,,MEES,1987-08-18 22:02:37.054267,2024-06-01 22:02:37.054267,,1994-02-23 00:00:00.000000,430.0,Urmas,Aus,,846.0,1987-08-18 22:02:37.054267,,,,3
7604,61708138888,Nina,Peterson,,4,100,100,,100,Igor,Nina,532,537,,NAINE,2017-08-13 22:02:37.054267,,,1994-04-23 22:02:37.054267,255.0,Nina,Peterson,,5980.0,2017-08-13 22:02:37.054267,,,,45
7605,37710103656,Igor,Lillemets,,28,156,156,,156,Mati,Igor,532,537,,MEES,1977-10-10 22:02:37.054267,2003-05-09 22:02:37.054267,,2009-03-01 00:00:00.000000,901.0,Igor,Lillemets,,4167.0,1977-10-10 22:02:37.054267,,,,11
7606,44201049462,Kristiina,Sulg,1985-07-01 22:02:37.054267,28,218,218,,218,Toomas,Kristiina,533,539,,NAINE,1942-01-04 22:02:37.054267,1981-09-17 22:02:37.054267,,,663.0,Kristiina,Sulg,,6223.0,1942-01-04 22:02:37.054267,3147.0,1944-05-31 22:02:37.054267,,39
7607,47011023915,Eve,Reimann,,28,100,100,,100,Marko,Eve,532,537,,NAINE,1970-11-02 22:02:37.054267,,,2013-05-04 00:00:00.000000,725.0,Eve,Reimann,,6197.0,1970-11-02 22:02:37.054267,,,,2
7608,45811078440,Niina,Ilves,,14,244,244,,244,Jüri,Niina,532,537,,NAINE,1958-11-07 22:02:37.054267,2018-12-21 22:02:37.054267,,2020-05-18 00:00:00.000000,624.0,Niina,Ilves,,6675.0,1958-11-07 22:02:37.054267,724.0,1973-07-31 22:02:37.054267,,26
7609,50507135135,Indrek,Kesküla,2017-10-27 22:02:37.054267,25,100,100,,100,Siim,Indrek,533,539,,MEES,2005-07-13 22:02:37.054267,,,,824.0,Indrek,Kesküla,,2135.0,2005-07-13 22:02:37.054267,,,,43
7610,48804062229,Svetlana,Tooming,,25,100,100,,100,Aleksei,Svetlana,532,537,,NAINE,1988-04-06 22:02:37.054267,,,2020-10-20 00:00:00.000000,214.0,Svetlana,Tooming,,227.0,1988-04-06 22:02:37.054267,,,,7
7611,50808159601,Jüri,Jalakas,,22,100,100,,100,Andrus,Jüri,532,537,,MEES,2008-08-15 22:02:37.054267,,,1991-02-28 22:02:37.054267,618.0,Jüri,Jalakas,,2795.0,2008-08-15 22:02:37.054267,6807.0,2024-03-10 22:02:37.054267,,29
7612,36910228467,Roman,Makarov,,22,132,132,,132,Sergei,Roman,532,537,,MEES,1969-10-22 22:02:37.054267,1978-08-21 22:02:37.054267,1991-10-14 22:02:37.054267,1990-01-01 00:00:00.000000,141.0,Roman,Makarov,,2667.0,1969-10-22 22:02:37.054267,1471.0,2003-09-10 22:02:37.054267,,14
7613,39609083360,Alexander,Teder,,14,100,100,,100,Viktor,Alexander,532,537,,MEES,1996-09-08 22:02:37.054267,,,1999-12-30 00:00:00.000000,622.0,Alexander,Teder,,4032.0,1996-09-08 22:02:37.054267,6451.0,2003-07-17 22:02:37.054267,,39
7614,49701096561,Malle,Põldmaa,,28,149,149,,149,Mati,Malle,532,537,,NAINE,1997-01-09 22:02:37.054267,2008-09-19 22:02:37.054267,,2008-09-19 22:02:37.054267,184.0,Malle,Põldmaa,,3919.0,1997-01-09 22:02:37.054267,,,,49
7615,33411108760,Sergei,Talts,,14,100,100,,100,Indrek,Sergei,532,537,,MEES,1934-11-10 22:02:37.054267,,,1990-01-01 00:00:00.000000,441.0,Sergei,Talts,,3094.0,1934-11-10 22:02:37.054267,4551.0,1978-06-28 22:02:37.054267,,50
7616,49209016008,Laura,Kurvits,,28,72,72,,72,Andres,Laura,532,537,,NAINE,1992-09-01 22:02:37.054267,2006-03-16 22:02:37.054267,,1994-09-18 00:00:00.000000,255.0,Laura,Kurvits,,5151.0,1992-09-01 22:02:37.054267,,,,21
7617,52012232316,Aleksandr,Õunapuu,,2,107,107,,107,Raivo,Aleksandr,532,537,,MEES,2020-12-23 22:02:37.054267,2024-03-27 22:02:37.054267,,2010-10-05 00:00:00.000000,441.0,Aleksandr,Õunapuu,,1099.0,2020-12-23 22:02:37.054267,,,,50
