IDokID,IsID,DokID,IDokIsikukood,IDokEesnimi,IDokPerenimi,IDokVanaEesnimi,IDokVanaPerenimi,IDokVanaIsikukood,IDokIsanimi,KdIDIsikuRoll,AsID,IAsIDLooja,LoodiKpv,IAsIDMuutja,MuudetiKpv,KustutatiKpv
20316,4449,22547,38205303386,Sander,Pettai,,,,Andres,Mingi roll,48,289.0,2021-11-18,,,
20317,3489,7351,50012013973,Mihhail,Orlov,Vana-Mihhail,Vana-Orlov,OLD-7390,Mati,Mingi roll,41,98.0,2020-02-15,,,
20318,3489,11587,50012013973,Mihhail,Orlov,,,,Mati,Mingi roll,49,107.0,2002-12-22,188.0,2016-12-08,
20319,3489,16587,50012013973,Mihhail,Orlov,,,,Mati,Mingi roll,28,189.0,2011-03-10,210.0,2013-02-17,
20320,3489,21587,50012013973,Mihhail,Orlov,Vana-Mihhail,Vana-Orlov,OLD-4660,Mati,Mingi roll,22,75.0,2019-01-18,,,
20321,3498,7352,34708319014,Viktor,Kalmus,,,,Sergei,Mingi roll,28,213.0,2006-05-21,,,
20322,3498,11596,34708319014,Viktor,Kalmus,Vana-Viktor,Vana-Kalmus,OLD-6654,Sergei,Mingi roll,41,240.0,2008-06-09,,,
20323,3498,16596,34708319014,Viktor,Kalmus,,,,Sergei,Mingi roll,43,36.0,2021-04-26,,,
20324,3498,21596,34708319014,Viktor,Kalmus,,,,Sergei,Mingi roll,2,214.0,2007-09-01,317.0,2020-06-20,
20325,3765,7353,61309161744,Piret,Kudrjavtsev,,,,Andres,Mingi roll,14,77.0,2000-04-13,38.0,2002-02-26,
20326,3765,11863,61309161744,Piret,Kudrjavtsev,,,,Andres,Mingi roll,33,84.0,2018-05-04,,,
20327,3765,16863,61309161744,Piret,Kudrjavtsev,,,,Andres,Mingi roll,41,236.0,2007-11-20,,,
20328,3765,21863,61309161744,Piret,Kudrjavtsev,,,,Andres,Mingi roll,45,158.0,2002-07-31,,,
20329,3506,7354,33209205004,Nikolai,Safronov,,,,Sergey,Mingi roll,22,45.0,2025-04-22,298.0,2025-04-23,
20330,3506,11604,33209205004,Nikolai,Safronov,,,,Sergey,Mingi roll,9,206.0,2012-09-14,250.0,2015-09-25,
20331,3506,16604,33209205004,Nikolai,Safronov,,,,Sergey,Mingi roll,3,41.0,2022-01-16,246.0,2024-05-12,
20332,3506,21604,33209205004,Nikolai,Safronov,Vana-Nikolai,Vana-Safronov,OLD-6793,Sergey,Mingi roll,10,43.0,2003-08-04,231.0,2009-05-19,
20333,4216,7355,61105058202,Tatjana,Kuningas,,,,Artur,Mingi roll,4,269.0,2016-11-16,150.0,2018-07-30,
20334,4216,12314,61105058202,Tatjana,Kuningas,,,,Artur,Mingi roll,13,33.0,2002-02-12,,,
20335,4216,17314,61105058202,Tatjana,Kuningas,,,,Artur,Mingi roll,35,167.0,2016-12-11,,,
20336,4216,22314,61105058202,Tatjana,Kuningas,,,,Artur,Mingi roll,38,31.0,2003-07-11,168.0,2009-09-27,
20337,3508,7356,47204111894,Maria,Soon,,,,Sergei,Mingi roll,12,212.0,2019-01-24,,,
20338,3508,7357,47204111894,Maria,Soon,,,,Sergei,Mingi roll,4,87.0,2008-10-24,,,
20339,3508,11606,47204111894,Maria,Soon,,,,Sergei,Mingi roll,41,192.0,2020-01-26,316.0,2022-02-28,
20340,3508,16606,47204111894,Maria,Soon,,,,Sergei,Mingi roll,2,63.0,2014-01-02,,,
20341,3508,21606,47204111894,Maria,Soon,,,,Sergei,Mingi roll,41,271.0,2019-09-18,12.0,2024-10-07,
20342,3509,7358,35311186087,Vello,Koger,,,,Rein,Mingi roll,5,148.0,2009-08-06,273.0,2016-10-30,
20343,3509,11607,35311186087,Vello,Koger,,,,Rein,Mingi roll,5,307.0,2015-03-04,,,
20344,3509,16607,35311186087,Vello,Koger,,,,Rein,Mingi roll,31,345.0,2008-07-12,,,
20345,3509,21607,35311186087,Vello,Koger,,,,Rein,Mingi roll,19,325.0,2003-12-04,198.0,2007-06-11,
20346,3514,7359,47502209466,Marika,Moor,,,,Andrus,Mingi roll,31,338.0,2002-12-30,99.0,2010-04-10,
20347,3514,11612,47502209466,Marika,Moor,,,,Andrus,Mingi roll,29,168.0,2007-08-15,327.0,2011-11-16,
20348,3514,16612,47502209466,Marika,Moor,,,,Andrus,Mingi roll,20,95.0,2001-08-11,220.0,2007-04-06,
20349,3514,21612,47502209466,Marika,Moor,,,,Andrus,Mingi roll,43,256.0,2000-04-26,248.0,2004-04-12,
20350,3517,7360,47004166374,Kadri,Danilov,,,,Mati,Mingi roll,29,284.0,2012-01-12,72.0,2013-01-03,
20351,3517,11615,47004166374,Kadri,Danilov,,,,Mati,Mingi roll,11,149.0,2012-06-25,,,
20352,3517,16615,47004166374,Kadri,Danilov,,,,Mati,Mingi roll,25,223.0,2015-11-24,,,
20353,3517,21615,47004166374,Kadri,Danilov,,,,Mati,Mingi roll,8,16.0,2016-03-04,110.0,2017-01-25,2017-01-25
20354,4562,7361,49309183933,Jelena,Õunapuu,,,,Rein,Mingi roll,23,310.0,2012-07-16,9.0,2021-05-10,
20355,4562,12660,49309183933,Jelena,Õunapuu,,,,Rein,Mingi roll,45,119.0,2023-03-14,151.0,2024-11-15,
20356,4562,17660,49309183933,Jelena,Õunapuu,,,,Rein,Mingi roll,47,244.0,2005-03-29,,,
20357,4562,22660,49309183933,Jelena,Õunapuu,,,,Rein,Mingi roll,37,148.0,2003-02-13,,,
20358,4823,7362,60410161015,Tatjana,Pärna,Vana-Tatjana,Vana-Pärna,OLD-9179,Sergei,Mingi roll,33,263.0,2022-12-10,,,
20359,4823,12921,60410161015,Tatjana,Pärna,,,,Sergei,Mingi roll,41,204.0,2017-11-11,,,
20360,4823,17921,60410161015,Tatjana,Pärna,,,,Sergei,Mingi roll,8,55.0,2020-02-28,,,
20361,4823,22921,60410161015,Tatjana,Pärna,,,,Sergei,Mingi roll,40,207.0,2001-02-10,211.0,2024-04-24,2024-04-24
20362,4934,7363,50804253810,Andres,Konstantinov,,,,Artur,Mingi roll,46,180.0,2017-01-07,78.0,2022-04-27,
20363,4934,13032,50804253810,Andres,Konstantinov,,,,Artur,Mingi roll,14,108.0,2022-04-15,55.0,2022-07-08,
20364,4934,18032,50804253810,Andres,Konstantinov,,,,Artur,Mingi roll,15,300.0,2024-11-22,239.0,2025-04-18,
20365,4934,23032,50804253810,Andres,Konstantinov,,,,Artur,Mingi roll,4,208.0,2009-01-27,,,
20366,3520,7364,47610036493,Niina,Kangur,,,,Aleksandr,Mingi roll,15,227.0,2018-03-24,,,
20367,3520,7365,47610036493,Niina,Kangur,,,,Aleksandr,Mingi roll,4,129.0,2013-05-21,,,
20368,3520,7366,47610036493,Niina,Kangur,,,,Aleksandr,Mingi roll,29,24.0,2004-12-07,,,
20369,3520,11618,47610036493,Niina,Kangur,,,,Aleksandr,Mingi roll,48,339.0,2019-04-14,,,
20370,3520,16618,47610036493,Niina,Kangur,,,,Aleksandr,Mingi roll,40,177.0,2010-04-20,,,
20371,3520,21618,47610036493,Niina,Kangur,,,,Aleksandr,Mingi roll,5,281.0,2006-05-26,127.0,2013-12-13,2013-12-13
20372,4739,7367,52111237919,Roman,Kohv,,,,Margus,Mingi roll,40,138.0,2023-12-22,204.0,2024-02-12,
20373,4739,7368,52111237919,Roman,Kohv,,,,Margus,Mingi roll,22,48.0,2018-09-06,231.0,2019-11-28,
20374,4739,7369,52111237919,Roman,Kohv,,,,Margus,Mingi roll,1,265.0,2023-04-11,291.0,2024-07-25,
20375,4739,12837,52111237919,Roman,Kohv,,,,Margus,Mingi roll,31,108.0,2001-10-01,183.0,2017-12-19,
20376,4739,17837,52111237919,Roman,Kohv,,,,Margus,Mingi roll,18,264.0,2013-11-21,,,
20377,4739,22837,52111237919,Roman,Kohv,,,,Margus,Mingi roll,33,98.0,2019-08-03,99.0,2021-01-12,
20378,3525,7370,34808174222,Toomas,Hansen,,,,Marko,Mingi roll,37,326.0,2013-12-07,,,
20379,3525,11623,34808174222,Toomas,Hansen,,,,Marko,Mingi roll,48,75.0,2003-01-10,97.0,2007-05-21,
20380,3525,16623,34808174222,Toomas,Hansen,,,,Marko,Mingi roll,27,195.0,2000-10-23,,,
20381,3525,21623,34808174222,Toomas,Hansen,,,,Marko,Mingi roll,19,236.0,2018-01-22,,,
20382,3533,7371,45812212596,Olga,Koger,,,,Indrek,Mingi roll,29,218.0,2020-03-19,,,
20383,3533,7372,45812212596,Olga,Koger,,,,Indrek,Mingi roll,18,41.0,2004-02-19,188.0,2022-10-21,
20384,3533,7373,45812212596,Olga,Koger,,,,Indrek,Mingi roll,34,346.0,2016-02-03,,,
20385,3533,11631,45812212596,Olga,Koger,,,,Indrek,Mingi roll,35,85.0,2001-10-29,,,
20386,3533,16631,45812212596,Olga,Koger,,,,Indrek,Mingi roll,7,16.0,2006-08-27,346.0,2020-08-21,
20387,3533,21631,45812212596,Olga,Koger,Vana-Olga,Vana-Koger,OLD-5746,Indrek,Mingi roll,20,194.0,2002-03-08,145.0,2012-03-07,
20388,3538,7374,37910196573,Igor,Koger,,,,Artur,Mingi roll,23,150.0,2009-08-21,,,
20389,3538,11636,37910196573,Igor,Koger,,,,Artur,Mingi roll,27,272.0,2013-01-30,246.0,2022-08-31,
20390,3538,16636,37910196573,Igor,Koger,,,,Artur,Mingi roll,43,329.0,2010-04-08,,,
20391,3538,21636,37910196573,Igor,Koger,Vana-Igor,Vana-Koger,OLD-7874,Artur,Mingi roll,23,173.0,2016-04-18,,,
20392,3544,7375,43808165471,Laura,Tammik,,,,Tõnu,Mingi roll,29,10.0,2024-09-24,192.0,2024-10-06,2024-10-06
20393,3544,7376,43808165471,Laura,Tammik,,,,Tõnu,Mingi roll,10,75.0,2009-01-02,,,
20394,3544,7377,43808165471,Laura,Tammik,,,,Tõnu,Mingi roll,25,144.0,2001-02-22,16.0,2012-03-02,
20395,3544,11642,43808165471,Laura,Tammik,,,,Tõnu,Mingi roll,27,202.0,2022-05-05,85.0,2023-12-28,
20396,3544,16642,43808165471,Laura,Tammik,,,,Tõnu,Mingi roll,32,31.0,2014-02-26,,,
20397,3544,21642,43808165471,Laura,Tammik,,,,Tõnu,Mingi roll,21,97.0,2020-01-13,,,
20398,3551,7378,39001038614,Mati,Trei,,,,Maksim,Mingi roll,47,99.0,2022-05-17,255.0,2023-12-04,
20399,3551,11649,39001038614,Mati,Trei,,,,Maksim,Mingi roll,14,190.0,2020-04-01,255.0,2022-12-20,2022-12-20
20400,3551,16649,39001038614,Mati,Trei,,,,Maksim,Mingi roll,6,219.0,2008-07-18,257.0,2009-01-24,
20401,3551,21649,39001038614,Mati,Trei,,,,Maksim,Mingi roll,40,252.0,2003-06-27,43.0,2005-04-13,
20402,3552,7379,38809092047,Valeri,Vahter,,,,Jevgeni,Mingi roll,20,44.0,2010-10-27,,,
20403,3552,7380,38809092047,Valeri,Vahter,Vana-Valeri,Vana-Vahter,OLD-8796,Jevgeni,Mingi roll,36,136.0,2019-04-24,236.0,2022-12-31,
20404,3552,11650,38809092047,Valeri,Vahter,,,,Jevgeni,Mingi roll,21,177.0,2024-10-05,282.0,2025-04-14,
20405,3552,16650,38809092047,Valeri,Vahter,,,,Jevgeni,Mingi roll,21,326.0,2007-09-30,,,
20406,3552,21650,38809092047,Valeri,Vahter,,,,Jevgeni,Mingi roll,31,195.0,2001-09-24,,,
20407,4859,7381,51306085846,Ivan,Paju,Vana-Ivan,Vana-Paju,OLD-1259,Aleksei,Mingi roll,18,15.0,2007-01-17,,,
20408,4859,7382,51306085846,Ivan,Paju,,,,Aleksei,Mingi roll,10,210.0,2013-02-17,177.0,2024-10-05,
20409,4859,12957,51306085846,Ivan,Paju,,,,Aleksei,Mingi roll,16,142.0,2023-08-07,,,
20410,4859,17957,51306085846,Ivan,Paju,,,,Aleksei,Mingi roll,16,189.0,2004-05-19,145.0,2007-05-24,
20411,4859,22957,51306085846,Ivan,Paju,,,,Aleksei,Mingi roll,9,152.0,2017-07-05,175.0,2023-06-23,
20412,3553,7383,60612265194,Svetlana,Martin,,,,Maksim,Mingi roll,45,211.0,2012-05-27,94.0,2017-08-31,
20413,3553,11651,60612265194,Svetlana,Martin,,,,Maksim,Mingi roll,7,152.0,2020-08-28,,,
20414,3553,16651,60612265194,Svetlana,Martin,,,,Maksim,Mingi roll,33,151.0,2007-08-01,,,
20415,3553,21651,60612265194,Svetlana,Martin,,,,Maksim,Mingi roll,22,187.0,2013-04-08,6.0,2021-08-10,
20416,3564,7384,39402191488,Mati,Põdra,,,,Sergei,Mingi roll,11,167.0,2024-04-08,,,
20417,3564,11662,39402191488,Mati,Põdra,,,,Sergei,Mingi roll,28,161.0,2014-06-22,,,
20418,3564,16662,39402191488,Mati,Põdra,,,,Sergei,Mingi roll,3,213.0,2000-04-12,,,
20419,3564,21662,39402191488,Mati,Põdra,Vana-Mati,Vana-Põdra,OLD-9249,Sergei,Mingi roll,11,332.0,2000-02-24,,,
20420,3566,7385,50503247460,Sergey,Püvi,,,,Juri,Mingi roll,33,3.0,2017-07-04,305.0,2019-08-21,
20421,3566,7386,50503247460,Sergey,Püvi,,,,Juri,Mingi roll,10,70.0,2016-04-30,270.0,2024-02-15,
20422,3566,7387,50503247460,Sergey,Püvi,,,,Juri,Mingi roll,49,318.0,2016-07-03,241.0,2022-04-29,
20423,3566,11664,50503247460,Sergey,Püvi,,,,Juri,Mingi roll,17,49.0,2017-07-10,,,
20424,3566,16664,50503247460,Sergey,Püvi,Vana-Sergey,Vana-Püvi,OLD-7555,Juri,Mingi roll,26,214.0,2021-12-10,306.0,2023-01-28,
20425,3566,21664,50503247460,Sergey,Püvi,,,,Juri,Mingi roll,29,35.0,2005-07-09,81.0,2014-04-08,
20426,3570,7388,37004022476,Tõnu,Sidorov,,,,Vello,Mingi roll,19,157.0,2016-03-27,329.0,2020-05-16,
20427,3570,7389,37004022476,Tõnu,Sidorov,,,,Vello,Mingi roll,16,279.0,2002-09-21,196.0,2018-06-04,
20428,3570,7390,37004022476,Tõnu,Sidorov,,,,Vello,Mingi roll,38,31.0,2009-06-11,44.0,2010-10-27,
20429,3570,11668,37004022476,Tõnu,Sidorov,,,,Vello,Mingi roll,48,81.0,2021-08-15,233.0,2021-09-09,
20430,3570,16668,37004022476,Tõnu,Sidorov,,,,Vello,Mingi roll,12,102.0,2014-02-08,311.0,2023-02-03,
20431,3570,21668,37004022476,Tõnu,Sidorov,,,,Vello,Mingi roll,19,61.0,2002-03-07,,,
20432,4065,7391,50801297715,Jevgeni,Kangur,,,,Jevgeni,Mingi roll,2,275.0,2019-09-16,171.0,2023-01-02,
20433,4065,7392,50801297715,Jevgeni,Kangur,,,,Jevgeni,Mingi roll,47,239.0,2025-04-20,,,
20434,4065,7393,50801297715,Jevgeni,Kangur,,,,Jevgeni,Mingi roll,3,305.0,2023-12-13,,,
20435,4065,12163,50801297715,Jevgeni,Kangur,,,,Jevgeni,Mingi roll,17,264.0,2005-02-02,,,
20436,4065,17163,50801297715,Jevgeni,Kangur,,,,Jevgeni,Mingi roll,5,268.0,2024-09-14,157.0,2024-12-26,2024-12-26
20437,4065,22163,50801297715,Jevgeni,Kangur,,,,Jevgeni,Mingi roll,46,335.0,2023-07-21,,,
20438,3574,7394,45406164231,Reet,Reimann,,,,Sander,Mingi roll,25,60.0,2015-01-12,,,
20439,3574,7395,45406164231,Reet,Reimann,,,,Sander,Mingi roll,43,84.0,2023-01-01,166.0,2024-04-30,
20440,3574,7396,45406164231,Reet,Reimann,,,,Sander,Mingi roll,40,70.0,2001-06-07,199.0,2020-06-06,2020-06-06
20441,3574,11672,45406164231,Reet,Reimann,,,,Sander,Mingi roll,34,303.0,2019-04-07,123.0,2021-05-06,
20442,3574,16672,45406164231,Reet,Reimann,,,,Sander,Mingi roll,14,32.0,2000-11-23,,,
20443,3574,21672,45406164231,Reet,Reimann,,,,Sander,Mingi roll,33,16.0,2007-07-29,,,
20444,3576,7397,60703176937,Anna,Raadik,,,,Aleksandr,Mingi roll,31,304.0,2016-01-27,,,
20445,3576,7398,60703176937,Anna,Raadik,,,,Aleksandr,Mingi roll,6,109.0,2000-03-12,271.0,2023-07-16,
20446,3576,11674,60703176937,Anna,Raadik,,,,Aleksandr,Mingi roll,29,225.0,2000-10-21,,,
20447,3576,16674,60703176937,Anna,Raadik,,,,Aleksandr,Mingi roll,39,236.0,2014-01-14,,,
20448,3576,21674,60703176937,Anna,Raadik,,,,Aleksandr,Mingi roll,42,47.0,2000-12-19,90.0,2024-07-12,
20449,3578,7399,33908281172,Juri,Kalmus,,,,Margus,Mingi roll,45,90.0,2023-12-15,127.0,2025-02-06,
20450,3578,7400,33908281172,Juri,Kalmus,,,,Margus,Mingi roll,50,10.0,2011-12-01,,,
20451,3578,7401,33908281172,Juri,Kalmus,,,,Margus,Mingi roll,47,320.0,2003-10-07,100.0,2007-11-05,2007-11-05
20452,3578,11676,33908281172,Juri,Kalmus,,,,Margus,Mingi roll,46,107.0,2009-06-19,,,
20453,3578,16676,33908281172,Juri,Kalmus,,,,Margus,Mingi roll,30,37.0,2012-01-19,53.0,2014-07-22,
20454,3578,21676,33908281172,Juri,Kalmus,,,,Margus,Mingi roll,16,184.0,2006-01-14,,,
20455,3580,7402,44504069179,Olga,Popov,,,,Meelis,Mingi roll,34,248.0,2004-04-12,138.0,2011-09-23,
20456,3580,11678,44504069179,Olga,Popov,,,,Meelis,Mingi roll,1,199.0,2024-04-16,2.0,2024-07-04,
20457,3580,16678,44504069179,Olga,Popov,,,,Meelis,Mingi roll,3,77.0,2012-04-20,,,
20458,3580,21678,44504069179,Olga,Popov,,,,Meelis,Mingi roll,1,147.0,2011-06-03,,,
20459,3589,7403,47410247469,Aino,Link,,,,Roman,Mingi roll,40,33.0,2022-09-07,,,
20460,3589,11687,47410247469,Aino,Link,,,,Roman,Mingi roll,49,57.0,2014-11-19,81.0,2021-08-25,
20461,3589,16687,47410247469,Aino,Link,,,,Roman,Mingi roll,44,137.0,2004-03-01,79.0,2018-03-16,
20462,3589,21687,47410247469,Aino,Link,,,,Roman,Mingi roll,33,265.0,2002-12-01,,,
20463,3591,7404,33412095188,Andrus,Sander,,,,Ivan,Mingi roll,38,241.0,2013-07-31,246.0,2024-05-12,2024-05-12
20464,3591,11689,33412095188,Andrus,Sander,,,,Ivan,Mingi roll,31,107.0,2002-12-22,330.0,2023-06-17,
20465,3591,16689,33412095188,Andrus,Sander,,,,Ivan,Mingi roll,26,297.0,2005-09-14,,,
20466,3591,21689,33412095188,Andrus,Sander,,,,Ivan,Mingi roll,18,277.0,2013-07-10,76.0,2023-01-29,
20467,3603,7405,33010126962,Vello,Pihelgas,,,,Dmitri,Mingi roll,44,269.0,2021-03-30,123.0,2024-04-19,
20468,3603,11701,33010126962,Vello,Pihelgas,,,,Dmitri,Mingi roll,48,160.0,2001-02-17,,,
20469,3603,16701,33010126962,Vello,Pihelgas,,,,Dmitri,Mingi roll,41,12.0,2020-01-08,142.0,2020-10-16,
20470,3603,21701,33010126962,Vello,Pihelgas,,,,Dmitri,Mingi roll,32,325.0,2012-03-28,158.0,2013-10-29,
20471,3607,7406,34901196978,Nikolai,Maksimov,Vana-Nikolai,Vana-Maksimov,OLD-9436,Urmas,Mingi roll,16,130.0,2019-11-12,,,
20472,3607,11705,34901196978,Nikolai,Maksimov,,,,Urmas,Mingi roll,7,252.0,2018-05-25,295.0,2019-11-16,
20473,3607,16705,34901196978,Nikolai,Maksimov,,,,Urmas,Mingi roll,18,137.0,2001-01-20,139.0,2007-08-26,
20474,3607,21705,34901196978,Nikolai,Maksimov,,,,Urmas,Mingi roll,23,170.0,2024-04-12,293.0,2024-05-22,
20475,4192,7407,32710203066,Andrei,Pukk,,,,Marko,Mingi roll,15,344.0,2006-10-04,,,
20476,4192,7408,32710203066,Andrei,Pukk,,,,Marko,Mingi roll,1,345.0,2005-06-20,274.0,2008-11-19,
20477,4192,12290,32710203066,Andrei,Pukk,,,,Marko,Mingi roll,41,6.0,2017-03-04,293.0,2023-01-15,
20478,4192,17290,32710203066,Andrei,Pukk,,,,Marko,Mingi roll,12,115.0,2014-05-27,,,
20479,4192,22290,32710203066,Andrei,Pukk,,,,Marko,Mingi roll,10,318.0,2007-02-16,276.0,2013-09-17,
20480,3608,7409,37306183673,Raivo,Sidorov,,,,Siim,Mingi roll,43,47.0,2000-12-19,,,
20481,3608,7410,37306183673,Raivo,Sidorov,,,,Siim,Mingi roll,35,31.0,2018-03-01,,,
20482,3608,11706,37306183673,Raivo,Sidorov,,,,Siim,Mingi roll,12,177.0,2008-02-28,,,
20483,3608,16706,37306183673,Raivo,Sidorov,,,,Siim,Mingi roll,39,117.0,2017-08-05,182.0,2018-01-03,
20484,3608,21706,37306183673,Raivo,Sidorov,,,,Siim,Mingi roll,24,227.0,2003-06-06,,,
20485,3611,7411,37509148681,Ivan,Kalda,,,,Toomas,Mingi roll,35,311.0,2001-04-15,,,
20486,3611,7412,37509148681,Ivan,Kalda,,,,Toomas,Mingi roll,14,137.0,2000-10-09,,,
20487,3611,7413,37509148681,Ivan,Kalda,,,,Toomas,Mingi roll,37,135.0,2020-03-05,21.0,2023-02-15,
20488,3611,11709,37509148681,Ivan,Kalda,,,,Toomas,Mingi roll,3,39.0,2025-04-17,298.0,2025-04-23,2025-04-23
20489,3611,16709,37509148681,Ivan,Kalda,,,,Toomas,Mingi roll,47,250.0,2010-01-21,184.0,2021-07-19,
20490,3611,21709,37509148681,Ivan,Kalda,,,,Toomas,Mingi roll,41,257.0,2005-02-05,,,
20491,3612,7414,33803076482,Priit,Lepp,,,,Mati,Mingi roll,20,306.0,2024-10-16,,,
20492,3612,7415,33803076482,Priit,Lepp,,,,Mati,Mingi roll,12,242.0,2012-02-18,,,
20493,3612,7416,33803076482,Priit,Lepp,,,,Mati,Mingi roll,35,247.0,2015-02-16,,,
20494,3612,11710,33803076482,Priit,Lepp,Vana-Priit,Vana-Lepp,OLD-4201,Mati,Mingi roll,32,289.0,2018-07-20,,,
20495,3612,16710,33803076482,Priit,Lepp,,,,Mati,Mingi roll,38,344.0,2014-10-10,38.0,2017-11-25,
20496,3612,21710,33803076482,Priit,Lepp,,,,Mati,Mingi roll,32,278.0,2008-01-29,,,
20497,3623,7417,38401275091,Nikolai,Kozlov,Vana-Nikolai,Vana-Kozlov,OLD-4861,Tiit,Mingi roll,10,208.0,2014-07-05,236.0,2015-10-21,
20498,3623,7418,38401275091,Nikolai,Kozlov,,,,Tiit,Mingi roll,23,43.0,2021-03-18,12.0,2022-09-03,
20499,3623,7419,38401275091,Nikolai,Kozlov,,,,Tiit,Mingi roll,5,127.0,2023-02-07,117.0,2025-04-13,
20500,3623,11721,38401275091,Nikolai,Kozlov,Vana-Nikolai,Vana-Kozlov,OLD-4034,Tiit,Mingi roll,12,281.0,2009-07-05,26.0,2024-11-26,
20501,3623,16721,38401275091,Nikolai,Kozlov,Vana-Nikolai,Vana-Kozlov,OLD-9871,Tiit,Mingi roll,24,226.0,2023-08-28,294.0,2024-03-07,
20502,3623,21721,38401275091,Nikolai,Kozlov,,,,Tiit,Mingi roll,32,96.0,2003-01-23,,,
20503,3626,7420,47301302104,Olga,Ojala,,,,Vello,Mingi roll,17,45.0,2000-09-16,,,
20504,3626,7421,47301302104,Olga,Ojala,,,,Vello,Mingi roll,49,56.0,2011-10-22,49.0,2013-11-15,
20505,3626,7422,47301302104,Olga,Ojala,,,,Vello,Mingi roll,16,102.0,2011-02-02,,,
20506,3626,11724,47301302104,Olga,Ojala,,,,Vello,Mingi roll,33,255.0,2018-07-24,,,
20507,3626,16724,47301302104,Olga,Ojala,,,,Vello,Mingi roll,36,179.0,2002-06-09,,,
20508,3626,21724,47301302104,Olga,Ojala,,,,Vello,Mingi roll,5,98.0,2007-10-28,,,
20509,3834,7423,60705218337,Tatjana,Kesküla,,,,Siim,Mingi roll,42,35.0,2010-02-07,192.0,2018-04-11,2018-04-11
20510,3834,7424,60705218337,Tatjana,Kesküla,,,,Siim,Mingi roll,33,314.0,2006-04-07,,,
20511,3834,7425,60705218337,Tatjana,Kesküla,,,,Siim,Mingi roll,19,346.0,2016-02-03,,,
20512,3834,11932,60705218337,Tatjana,Kesküla,,,,Siim,Mingi roll,40,197.0,2018-08-30,,,
20513,3834,16932,60705218337,Tatjana,Kesküla,,,,Siim,Mingi roll,41,292.0,2019-04-22,117.0,2021-06-24,
20514,3834,21932,60705218337,Tatjana,Kesküla,,,,Siim,Mingi roll,2,31.0,2014-06-14,,,
20515,3627,7426,42605102034,Svetlana,Susi,Vana-Svetlana,Vana-Susi,OLD-9363,Viktor,Mingi roll,26,58.0,2013-11-19,,,
20516,3627,7427,42605102034,Svetlana,Susi,,,,Viktor,Mingi roll,36,146.0,2001-08-27,,,
20517,3627,11725,42605102034,Svetlana,Susi,,,,Viktor,Mingi roll,32,19.0,2018-07-21,250.0,2023-07-30,
20518,3627,16725,42605102034,Svetlana,Susi,,,,Viktor,Mingi roll,21,51.0,2011-09-15,,,
20519,3627,21725,42605102034,Svetlana,Susi,,,,Viktor,Mingi roll,11,282.0,2017-11-21,,,
20520,3628,7428,36311056786,Pavel,Valge,,,,Vladimir,Mingi roll,1,320.0,2002-05-21,189.0,2024-09-17,
20521,3628,7429,36311056786,Pavel,Valge,,,,Vladimir,Mingi roll,13,339.0,2001-11-16,255.0,2008-02-10,
20522,3628,7430,36311056786,Pavel,Valge,,,,Vladimir,Mingi roll,30,132.0,2019-07-20,146.0,2023-06-29,
20523,3628,11726,36311056786,Pavel,Valge,,,,Vladimir,Mingi roll,37,162.0,2010-11-25,326.0,2015-07-03,2015-07-03
20524,3628,16726,36311056786,Pavel,Valge,,,,Vladimir,Mingi roll,26,231.0,2007-04-18,,,
20525,3628,21726,36311056786,Pavel,Valge,,,,Vladimir,Mingi roll,17,335.0,2001-05-01,151.0,2017-09-17,
20526,3917,7431,50808269108,Sergey,Sobolev,,,,Andres,Mingi roll,24,85.0,2021-03-07,,,
20527,3917,7432,50808269108,Sergey,Sobolev,,,,Andres,Mingi roll,10,195.0,2003-03-01,205.0,2005-02-25,
20528,3917,7433,50808269108,Sergey,Sobolev,,,,Andres,Mingi roll,24,178.0,2007-06-15,,,
20529,3917,12015,50808269108,Sergey,Sobolev,,,,Andres,Mingi roll,44,176.0,2020-11-12,,,
20530,3917,17015,50808269108,Sergey,Sobolev,,,,Andres,Mingi roll,23,328.0,2004-11-25,62.0,2024-04-28,
20531,3917,22015,50808269108,Sergey,Sobolev,,,,Andres,Mingi roll,6,59.0,2013-02-16,315.0,2025-01-21,
20532,3630,7434,39806066973,Vladimir,Beljajev,,,,Ants,Mingi roll,23,284.0,2022-11-10,,,
20533,3630,7435,39806066973,Vladimir,Beljajev,,,,Ants,Mingi roll,6,7.0,2013-04-15,,,
20534,3630,7436,39806066973,Vladimir,Beljajev,,,,Ants,Mingi roll,39,54.0,2024-11-09,,,
20535,3630,11728,39806066973,Vladimir,Beljajev,,,,Ants,Mingi roll,2,42.0,2021-08-05,,,
20536,3630,16728,39806066973,Vladimir,Beljajev,,,,Ants,Mingi roll,18,195.0,2002-09-17,301.0,2018-09-10,
20537,3630,21728,39806066973,Vladimir,Beljajev,,,,Ants,Mingi roll,24,96.0,2007-03-24,201.0,2018-09-09,
20538,3633,7437,39212169032,Sander,Tihhomirov,,,,Aleksander,Mingi roll,43,129.0,2007-12-16,266.0,2008-12-09,
20539,3633,11731,39212169032,Sander,Tihhomirov,,,,Aleksander,Mingi roll,35,45.0,2000-07-09,,,
20540,3633,16731,39212169032,Sander,Tihhomirov,,,,Aleksander,Mingi roll,43,10.0,2013-07-24,,,
